,text
518,пр. Шәкәрім Құдайбердіұлы д. 17/5
519,пр. Шәкәрім Құдайбердіұлы д. 17/6
520,пр. Шәкәрім Құдайбердіұлы д. 18
521,пр. Шәкәрім Құдайбердіұлы д. 20
522,пр. Шәкәрім Құдайбердіұлы д. 22
523,пр. Шәкәрім Құдайбердіұлы д. 23
524,пр. Шәкәрім Құдайбердіұлы д. 24
525,пр. Шәкәрім Құдайбердіұлы д. 24/1
526,пр. Шәкәрім Құдайбердіұлы д. 25/1
527,пр. Шәкәрім Құдайбердіұлы д. 25/2
528,пр. Шәкәрім Құдайбердіұлы д. 25/3
529,пр. Шәкәрім Құдайбердіұлы д. 25/4
530,пр. Шәкәрім Құдайбердіұлы д. 29/1
531,пр. Шәкәрім Құдайбердіұлы д. 31
532,пр. Шәкәрім Құдайбердіұлы д. 31/1
533,пр. Шәкәрім Құдайбердіұлы д. 33
534,тр. Астана-Караганда д. 23
535,ул. 23-16 д. 39
536,ул. А 102 д. 21
537,ул. А 102 д. 23
538,ул. А 102 д. 27
539,ул. А 102 д. 29
540,ул. А 105 д. 11
541,ул. А 105 д. 20
542,ул. А 105 д. 20/1
543,ул. А 105 д. 20/2
544,ул. А 108 д. 20
545,ул. А 108 д. 22
546,ул. А 108 д. 24
547,ул. А 108 д. 26
548,ул. А 108 д. 28
549,ул. А 108 д. 30
550,ул. А 108 д. 32
551,ул. А 108 д. 34
552,ул. А 123 д. 7
553,ул. А 123 д. 8
554,ул. А 130 д. 1
555,ул. А 130 д. 5
556,ул. А 32 д. 1
557,ул. А 32 д. 1/1
558,ул. А 32 д. 3
559,ул. А 32 д. 5
560,ул. А 431 д. 23
561,ул. А 431 д. 23/1
562,ул. А 91 д. 12
563,ул. А 91 д. 14
564,ул. А 91 д. 16
565,ул. А 92 д. 2
566,ул. А 92 д. 5
567,ул. Алексей Петров д. 1
568,ул. Алексей Петров д. 1/1
569,ул. Алексей Петров д. 2
570,ул. Алексей Петров д. 2/1
571,ул. Алексей Петров д. 3
572,ул. Алексей Петров д. 4
573,ул. Алексей Петров д. 5
574,ул. Алексей Петров зд. 5/1
575,ул. Алексей Петров д. 5/2
576,ул. Алексей Петров д. 5/3
577,ул. Алексей Петров д. 7
578,ул. Алексей Петров д. 7/1
579,ул. Алексей Петров д. 9
580,ул. Алексей Петров д. 10
581,ул. Алексей Петров д. 10/1
582,ул. Алексей Петров д. 12
583,ул. Алексей Петров д. 12/1
584,ул. Алексей Петров д. 12/2
585,ул. Алексей Петров д. 12/3
586,ул. Алексей Петров д. 13
587,ул. Алексей Петров д. 14
588,ул. Алексей Петров д. 14/1
589,ул. Алексей Петров д. 14/2
590,ул. Алексей Петров д. 14/3
591,ул. Алексей Петров д. 16
592,ул. Алексей Петров д. 16/1
593,ул. Алексей Петров д. 16/2
594,ул. Алексей Петров д. 16/3
595,ул. Алексей Петров д. 17
596,ул. Алексей Петров д. 18/1
597,ул. Алексей Петров д. 19
598,ул. Алексей Петров д. 19/1
599,ул. Алексей Петров д. 20
600,ул. Алексей Петров д. 21/2
601,ул. Алексей Петров д. 21/3
602,ул. Алексей Петров д. 23
603,ул. Алексей Петров д. 23/1
604,ул. Алексей Петров д. 26
605,ул. Алексей Петров д. 26/1
606,ул. Алексей Петров д. 28/1
607,ул. Алексей Петров д. 30/1
608,ул. Алексей Петров д. 31/1
609,ул. Алексей Петров д. 32
610,ул. Алексей Петров д. 32/1
611,ул. Алексей Петров д. 32/2
612,ул. Аманжол Бөлекпаев д. 1
613,ул. Аманжол Бөлекпаев д. 3
614,ул. Аманжол Бөлекпаев д. 4
615,ул. Аманжол Бөлекпаев д. 8
616,ул. Аманжол Бөлекпаев д. 9
617,ул. Аманжол Бөлекпаев д. 9/1
618,ул. Аманжол Бөлекпаев д. 10
619,ул. Аманжол Бөлекпаев д. 10/1
620,ул. Аманжол Бөлекпаев д. 12
621,ул. Аманжол Бөлекпаев д. 13
622,ул. Аманжол Бөлекпаев д. 14
623,ул. Аманжол Бөлекпаев д. 15
624,ул. Аманжол Бөлекпаев д. 16
625,ул. Аманжол Бөлекпаев д. 17
626,ул. Аманжол Бөлекпаев д. 22
627,ул. Анатолий Храпатый д. 1
628,ул. Анатолий Храпатый д. 1/2
629,ул. Анатолий Храпатый д. 3
630,ул. Анатолий Храпатый д. 3/1
631,ул. Анатолий Храпатый д. 5
632,ул. Анатолий Храпатый д. 5/1
633,ул. Анатолий Храпатый д. 5/2
634,ул. Анатолий Храпатый д. 7
635,ул. Анатолий Храпатый д. 7/1
636,ул. Анатолий Храпатый д. 9
637,ул. Анатолий Храпатый д. 11
638,ул. Анатолий Храпатый д. 11/1
639,ул. Анатолий Храпатый д. 12
640,ул. Анатолий Храпатый д. 13
641,ул. Анатолий Храпатый д. 14
642,ул. Анатолий Храпатый д. 15
643,ул. Анатолий Храпатый д. 15/1
644,ул. Анатолий Храпатый д. 17
645,ул. Анатолий Храпатый д. 17/1
646,ул. Анатолий Храпатый д. 19
647,ул. Анатолий Храпатый д. 21
648,ул. Анатолий Храпатый д. 21/1
649,ул. Анатолий Храпатый д. 21/2
650,ул. Анатолий Храпатый д. 23
651,ул. Анатолий Храпатый д. 25
652,ул. Анатолий Храпатый д. 25/1
653,ул. Анатолий Храпатый д. 25/2
654,ул. Аскар Токпанов д. 8/6
655,ул. Аскар Токпанов д. 20
656,ул. Аскар Токпанов д. 22
657,ул. Ахмет Байтұрсынұлы д. 1
658,ул. Ахмет Байтұрсынұлы д. 2
659,ул. Ахмет Байтұрсынұлы д. 3
660,ул. Ахмет Байтұрсынұлы д. 5
661,ул. Ахмет Байтұрсынұлы д. 9
662,ул. Ахмет Байтұрсынұлы д. 10/2
663,ул. Ахмет Байтұрсынұлы д. 16
664,ул. Ахмет Байтұрсынұлы д. 17
665,ул. Ахмет Байтұрсынұлы д. 17/1
666,ул. Ахмет Байтұрсынұлы д. 17/2
667,ул. Ахмет Байтұрсынұлы д. 19
668,ул. Ахмет Байтұрсынұлы д. 20
669,ул. Ахмет Байтұрсынұлы д. 20А
670,ул. Ахмет Байтұрсынұлы д. 20/2
671,ул. Ахмет Байтұрсынұлы д. 23
672,ул. Ахмет Байтұрсынұлы д. 23/1
673,ул. Ахмет Байтұрсынұлы д. 23/2
674,ул. Ахмет Байтұрсынұлы д. 27
675,ул. Ахмет Байтұрсынұлы д. 29А
676,ул. Ахмет Байтұрсынұлы д. 29Б
677,ул. Ахмет Байтұрсынұлы сооруж. 31/10
678,ул. Ахмет Байтұрсынұлы д. 32/1
679,ул. Ахмет Байтұрсынұлы д. 32/2
680,ул. Ахмет Байтұрсынұлы д. 32/3
681,ул. Ахмет Байтұрсынұлы д. 32/4
682,ул. Ахмет Байтұрсынұлы д. 36А
683,ул. Ахмет Байтұрсынұлы д. 37
684,ул. Ахмет Байтұрсынұлы д. 39
685,ул. Ахмет Байтұрсынұлы д. 39/1
686,ул. Ахмет Байтұрсынұлы д. 39/2
687,ул. Ахмет Байтұрсынұлы д. 39/3
688,ул. Ахмет Байтұрсынұлы д. 40
689,ул. Ахмет Байтұрсынұлы д. 40А
690,ул. Ахмет Байтұрсынұлы д. 41
691,ул. Ахмет Байтұрсынұлы д. 43
692,ул. Ахмет Байтұрсынұлы д. 47
693,ул. Ахмет Байтұрсынұлы д. 49
694,ул. Ахмет Байтұрсынұлы д. 51
695,ул. Ахмет Байтұрсынұлы д. 53
696,ул. Ахмет Байтұрсынұлы д. 53/1
697,ул. Бейімбет Майлин д. 3
698,ул. Бейімбет Майлин д. 3/2
699,ул. Бейімбет Майлин д. 5
700,ул. Бейімбет Майлин д. 5/1
701,ул. Бейімбет Майлин д. 5/2
702,ул. Бейімбет Майлин д. 7
703,ул. Бейімбет Майлин д. 7/1
704,ул. Бейімбет Майлин д. 7/2
705,ул. Бейімбет Майлин д. 8
706,ул. Бейімбет Майлин д. 9
707,ул. Бейімбет Майлин д. 11/1
708,ул. Бейімбет Майлин д. 13
709,ул. Бейімбет Майлин д. 14
710,ул. Бейімбет Майлин д. 21
711,ул. Бейімбет Майлин д. 23
712,ул. Бейімбет Майлин д. 29
713,ул. Бейімбет Майлин д. 29/1
714,ул. Бейімбет Майлин д. 31
715,ул. Габидена Мустафина д. 13
716,ул. Габидена Мустафина д. 13А
717,ул. Габидена Мустафина д. 13/1
718,ул. Габидена Мустафина д. 15
719,ул. Габидена Мустафина д. 15/1
720,ул. Габидена Мустафина д. 15/2
721,ул. Габидена Мустафина д. 21
722,ул. Габидена Мустафина д. 21/1
723,ул. Габидена Мустафина д. 21/2
724,ул. Габидена Мустафина д. 21/3
725,ул. Габидена Мустафина д. 21/4
726,ул. Габидена Мустафина д. 21/5
727,ул. Габидена Мустафина д. 21/6
728,ул. Габидена Мустафина д. 21/7
729,ул. Әбубәкір Тыныбаев д. 2
730,ул. Әбубәкір Тыныбаев д. 4
731,ул. Әбубәкір Тыныбаев д. 5
732,ул. Әбубәкір Тыныбаев д. 6
733,ул. Әбубәкір Тыныбаев д. 6/1
734,ул. Әбубәкір Тыныбаев д. 7
735,ул. Әбубәкір Тыныбаев д. 18
736,ул. Жанайдара Жирентаева д. 2
737,ул. Жанайдара Жирентаева д. 4
738,ул. Жанайдара Жирентаева д. 4/1
739,ул. Жанайдара Жирентаева д. 9
740,ул. Жанайдара Жирентаева д. 10
741,ул. Жанайдара Жирентаева д. 13
742,ул. Жанайдара Жирентаева д. 13/1
743,ул. Жанайдара Жирентаева д. 14
744,ул. Жанайдара Жирентаева д. 15/1
745,ул. Жанайдара Жирентаева д. 16/1
746,ул. Жанайдара Жирентаева д. 19
747,ул. Жанайдара Жирентаева д. 20/1
748,ул. Жанайдара Жирентаева д. 21
749,ул. Жанайдара Жирентаева д. 22
750,ул. Жанайдара Жирентаева д. 22/1
751,ул. Жұмекен Нәжімеденов д. 62 корпус 1
752,ул. Жұмекен Нәжімеденов д. 62 корпус 2
753,ул. Жұмекен Нәжімеденов д. 2
754,ул. Жұмекен Нәжімеденов д. 62 корпус 3
755,ул. Жұмекен Нәжімеденов д. 4
756,ул. Жұмекен Нәжімеденов д. 4/1
757,ул. Жұмекен Нәжімеденов д. 7
758,ул. Жұмекен Нәжімеденов д. 7А
759,ул. Жұмекен Нәжімеденов д. 10
760,ул. Жұмекен Нәжімеденов д. 10/1
761,ул. Жұмекен Нәжімеденов д. 10/2
762,ул. Жұмекен Нәжімеденов д. 10/3
763,ул. Жұмекен Нәжімеденов д. 10/4
764,ул. Жұмекен Нәжімеденов д. 12
765,ул. Жұмекен Нәжімеденов д. 13
766,ул. Жұмекен Нәжімеденов д. 13/1
767,ул. Жұмекен Нәжімеденов д. 14
768,ул. Жұмекен Нәжімеденов д. 14/1
