,text
810,ул. Жукова д. 165/30
811,ул. Жургенева д. 2
812,ул. Жургенева д. 5
813,ул. Жургенева д. 13/4
814,ул. Жургенева д. 30
815,ул. Жургенева д. 50/16
816,ул. Жургенева д. 54А
817,ул. Жургенева д. 57
818,ул. Зверева д. 12/2
819,ул. Зверева д. 12/24
820,ул. Зверева д. 56
821,ул. Зверева д. 64
822,ул. Зенкова д. 1
823,ул. Зенкова д. 15/41
824,ул. Зенкова д. 21
825,ул. Зенкова д. 25
826,ул. Зенкова д. 31
827,ул. Зенкова д. 32
828,ул. Зенкова д. 33
829,ул. Зенкова д. 34
830,ул. Зенкова д. 40
831,ул. Зенкова д. 42/83
832,ул. Зенкова д. 54
833,ул. Зенкова д. 59
834,ул. Зенкова д. 70
835,ул. Зенкова д. 78
836,ул. Зенкова д. 86
837,ул. Зенкова д. 94
838,ул. Игишева д. 64/1
839,ул. Искендерова д. 21
840,ул. Искендерова д. 23
841,ул. Искендерова д. 26
842,ул. Искендерова д. 62/1
843,ул. Кабанбай батыра д. 1
844,ул. Кабанбай батыра д. 15
845,ул. Кабанбай батыра д. 21А
846,ул. Кабанбай батыра д. 28А
847,ул. Кабанбай батыра д. 47А
848,ул. Кабанбай батыра д. 47Б
849,ул. Кабанбай батыра д. 47Г
850,ул. Кабанбай батыра д. 47Д
851,ул. Кабанбай батыра д. 49
852,ул. Кабанбай батыра д. 49/1
853,ул. Кабанбай батыра д. 49/76
854,ул. Кабанбай батыра д. 51/78
855,ул. Кабанбай батыра д. 55
856,ул. Кабанбай батыра д. 65/76
857,ул. Кабанбай батыра д. 66
858,ул. Кабанбай батыра д. 71
859,ул. Кабанбай батыра д. 71/7
860,ул. Кабанбай батыра д. 75
861,ул. Кабанбай батыра д. 75/1
862,ул. Кабанбай батыра д. 77
863,ул. Кабанбай батыра д. 78/49
864,ул. Кабанбай батыра д. 79
865,ул. Кабанбай батыра д. 88
866,ул. Кабанбай батыра д. 96
867,ул. Кабанбай батыра д. 126/81
868,ул. Казанская д. 43
869,ул. Казыбек би д. 6
870,ул. Казыбек би д. 7
871,ул. Казыбек би д. 12/24
872,ул. Казыбек би д. 13
873,ул. Казыбек би д. 13А
874,ул. Казыбек би д. 21
875,ул. Казыбек би д. 29/47
876,ул. Казыбек би д. 40/85
877,ул. Каирбекова д. 5
878,ул. Каирбекова д. 7
879,ул. Каирбекова д. 9
880,ул. Каирбекова д. 10/18
881,ул. Каирбекова д. 14/29
882,ул. Каирбекова д. 16
883,ул. Каирбекова д. 17
884,ул. Каирбекова д. 21
885,ул. Каирбекова д. 25
886,ул. Каирбекова д. 31
887,ул. Каирбекова д. 35А
888,ул. Каирбекова д. 37
889,ул. Каирбекова д. 40
890,ул. Каирбекова д. 45
891,ул. Каирбекова д. 53А
892,ул. Каирбекова д. 54
893,ул. Кайсенова д. 20/1
894,ул. Калдаякова д. 38
895,ул. Калдаякова д. 41
896,ул. Калдаякова д. 49
897,ул. Калдаякова д. 51
898,ул. Калдаякова д. 59
899,ул. Калдаякова д. 76
900,ул. Калдаякова д. 89
901,ул. Калдаякова д. 93/2
902,ул. Калдаякова д. 95
903,ул. Калдаякова д. 103
904,ул. Карасай батыра д. 25
905,ул. Карасай батыра д. 33
906,ул. Карасай батыра д. 33/2
907,ул. Карасай батыра д. 39
908,ул. Карасай батыра д. 40
909,ул. Карасай батыра д. 40/2
910,ул. Карасай батыра д. 43/45
911,ул. Карасай батыра д. 62/31
912,ул. Карасай батыра д. 64/30
913,ул. Карасай батыра д. 119/47
914,ул. Каримбаева д. 1
915,ул. Каримбаева д. 1А
916,ул. Каримбаева д. 1Б
917,ул. Каримбаева д. 24
918,ул. Каримбаева д. 30
919,ул. Кармысова К д. 28
920,ул. Кармысова К д. 66
921,ул. Кербулакская д. 8/10 корпус 1
922,ул. Кербулакская д. 8/10 корпус 2
923,ул. Кербулакская д. 8/10 корпус 4
924,ул. Кербулакская д. 8/10 корпус 5
925,ул. Кербулакская д. 8/10 корпус 7
926,ул. Кербулакская д. 8/10 корпус 8
927,ул. Кербулакская д. 8/10
928,ул. Кербулакская д. 8/10 корпус 9
929,ул. Керей-Жанибек хандар д. 15А
930,ул. Керей-Жанибек хандар д. 29
931,ул. Керей-Жанибек хандар д. 103/1
932,ул. Керей-Жанибек хандар д. 103/19
933,ул. Керей-Жанибек хандар д. 103/21
934,ул. Керей-Жанибек хандар д. 163
935,ул. Керей-Жанибек хандар д. 217
936,ул. Керей-Жанибек хандар д. 276/1
937,ул. Керей-Жанибек хандар д. 276/2
938,ул. Керей-Жанибек хандар д. 276/3
939,ул. Керей-Жанибек хандар д. 276/4
940,ул. Керей-Жанибек хандар д. 276/5
941,ул. Керей-Жанибек хандар д. 276/6
942,ул. Керей-Жанибек хандар д. 276/7
943,ул. Керей-Жанибек хандар д. 276/8
944,ул. Керей-Жанибек хандар д. 276/9
945,мкр. Мамыр ул. Степная д. 4
946,мкр. Мамыр-1 д. 1
947,мкр. Мамыр-1 д. 2
948,мкр. Мамыр-1 д. 2/3
949,мкр. Мамыр-1 д. 3
950,мкр. Мамыр-1 д. 4
951,мкр. Мамыр-1 д. 5
952,мкр. Мамыр-1 д. 6
953,мкр. Мамыр-1 д. 7
954,мкр. Мамыр-1 д. 8
955,мкр. Мамыр-1 д. 9
956,мкр. Мамыр-1 д. 10
957,мкр. Мамыр-1 д. 11
958,мкр. Мамыр-1 д. 12
959,мкр. Мамыр-1 д. 13
960,мкр. Мамыр-1 д. 14
961,мкр. Мамыр-1 д. 15
962,мкр. Мамыр-1 д. 16
963,мкр. Мамыр-1 д. 17
964,мкр. Мамыр-1 д. 18
965,мкр. Мамыр-1 д. 19
966,мкр. Мамыр-1 д. 20
967,мкр. Мамыр-1 д. 21/2
968,мкр. Мамыр-1 д. 27
969,мкр. Мамыр-1 д. 29
970,мкр. Мамыр-1 д. 29/1
971,мкр. Мамыр-1 д. 29/2
972,мкр. Мамыр-1 д. 29/3
973,мкр. Мамыр-1 д. 29/4
974,мкр. Мамыр-1 д. 29/5
975,мкр. Мамыр-1 д. 29/6
976,мкр. Мамыр-1 д. 29/7
977,мкр. Мамыр-1 д. 29/8
978,мкр. Мамыр-2 д. 1
979,мкр. Мамыр-2 д. 1/1
980,мкр. Мамыр-2 д. 2
981,мкр. Мамыр-2 д. 3
982,мкр. Мамыр-2 д. 4
983,мкр. Мамыр-2 д. 5
984,мкр. Мамыр-2 д. 6
985,мкр. Мамыр-2 д. 7
986,мкр. Мамыр-2 д. 8
987,мкр. Мамыр-2 д. 9
988,мкр. Мамыр-2 д. 10
989,мкр. Мамыр-2 д. 11
990,мкр. Мамыр-2 д. 12
991,мкр. Мамыр-2 д. 13
992,мкр. Мамыр-2 д. 14
993,мкр. Мамыр-2 д. 15
994,мкр. Мамыр-2 д. 16
995,мкр. Мамыр-2 д. 18
996,мкр. Мамыр-2 д. 18А
997,мкр. Мамыр-2 д. 19
998,мкр. Мамыр-2 д. 20
999,мкр. Мамыр-3 д. 1
1000,мкр. Мамыр-3 д. 2
1001,мкр. Мамыр-3 д. 2А
1002,мкр. Мамыр-3 д. 3
1003,мкр. Мамыр-3 д. 4
1004,мкр. Мамыр-3 д. 4А
1005,мкр. Мамыр-3 д. 5
1006,мкр. Мамыр-3 д. 6
1007,мкр. Мамыр-3 д. 7
1008,мкр. Мамыр-3 д. 8
1009,мкр. Мамыр-3 д. 9
1010,мкр. Мамыр-3 д. 11
1011,мкр. Мамыр-3 д. 12
1012,мкр. Мамыр-3 д. 13
1013,мкр. Мамыр-3 д. 14
1014,мкр. Мамыр-3 д. 15
1015,мкр. Мамыр-3 д. 16
1016,мкр. Мамыр-3 д. 17
1017,мкр. Мамыр-3 д. 17/1
1018,мкр. Мамыр-3 д. 18
1019,мкр. Мамыр-3 д. 19
1020,мкр. Мамыр-3 д. 20
1021,мкр. Мамыр-3 д. 21
1022,мкр. Мамыр-3 д. 22
1023,мкр. Мамыр-3 д. 23
1024,мкр. Мамыр-3 д. 24
1025,мкр. Мамыр-4 д. 158А
1026,мкр. Мамыр-4 д. 293
1027,мкр. Мамыр-4 д. 294
1028,мкр. Мамыр-4 д. 295
1029,мкр. Мамыр-4 д. 296
1030,мкр. Мамыр-4 д. 297
1031,мкр. Мамыр-4 д. 299
1032,мкр. Мамыр-4 д. 300
1033,мкр. Мамыр-4 д. 301
1034,мкр. Мамыр-4 д. 302
1035,мкр. Мамыр-4 д. 304
1036,мкр. Мамыр-4 д. 305
1037,мкр. Мамыр-4 д. 306
1038,мкр. Мамыр-4 д. 307
1039,мкр. Мамыр-4 д. 308
1040,мкр. Мамыр-4 д. 309
1041,мкр. Мамыр-4 д. 310
1042,мкр. Мамыр-4 д. 311
1043,мкр. Мамыр-4 д. 312
1044,мкр. Мамыр-4 д. 313
1045,мкр. Мамыр-4 д. 314
1046,мкр. Мамыр-4 д. 315
1047,мкр. Мамыр-7 д. 1
1048,мкр. Мамыр-7 д. 2
1049,мкр. Мамыр-7 д. 3
1050,мкр. Мамыр-7 д. 4
1051,мкр. Мамыр-7 д. 5
1052,мкр. Мамыр-7 д. 6
1053,мкр. Мамыр-7 д. 7
1054,мкр. Мамыр-7 д. 8
1055,мкр. Мамыр-7 д. 8Г
1056,мкр. Мамыр-7 д. 9
1057,мкр. Мамыр-7 д. 10
1058,мкр. Мамыр-7 д. 11
1059,мкр. Мамыр-7 д. 11А
1060,мкр. Мамыр-7 д. 12
1061,мкр. Мамыр-7 д. 12А
1062,мкр. Мамыр-7 д. 13А
1063,мкр. Мамыр-7 д. 14
1064,мкр. Мамыр-7 д. 14А
1065,мкр. Мамыр-7 д. 15
1066,мкр. Мамыр-7 д. 16
1067,мкр. Мамыр-7 д. 17
1068,мкр. Мамыр-7 д. 18
1069,мкр. Мамыр-7 д. 19
1070,мкр. Мамыр-7 д. 20
1071,мкр. Мамыр-7 д. 21
1072,мкр. Мамыр-7 д. 21А
1073,мкр. Сайран д. 1
1074,мкр. Сайран д. 2
1075,мкр. Сайран д. 2А
1076,мкр. Сайран д. 2Б
1077,мкр. Сайран д. 2В
1078,мкр. Сайран д. 2Г
1079,мкр. Сайран д. 2Д
1080,ул. Гоголя д. 115
1081,ул. Гоголя д. 117
1082,ул. Гоголя д. 120/20
1083,ул. Гоголя д. 128/27
1084,ул. Гоголя д. 129
1085,ул. Гоголя д. 140/92
1086,ул. Гоголя д. 142
1087,ул. Гоголя д. 144/99
1088,ул. Гоголя д. 151
1089,ул. Гоголя д. 155
1090,ул. Гоголя д. 166
1091,ул. Гоголя д. 174/96
1092,ул. Гоголя д. 176
1093,ул. Гоголя д. 180/2
1094,ул. Грановского д. 96
1095,ул. Джандарбекова д. 109
1096,ул. Джумалиева К д. 60
1097,ул. Джумалиева К д. 60А
1098,ул. Джумалиева К д. 76
1099,ул. Джумалиева К д. 78
1100,ул. Джумалиева К д. 80
1101,ул. Джумалиева К д. 144
1102,ул. Джумалиева К д. 148
1103,ул. Джумалиева К д. 150
1104,ул. Джумалиева К д. 156
1105,ул. Джумалиева К д. 159
1106,ул. Джумалиева К д. 161
1107,ул. Джумалиева К д. 163
1108,ул. Досмухамедова д. 8
1109,ул. Досмухамедова д. 9
1110,ул. Досмухамедова д. 11
1111,ул. Досмухамедова д. 14
1112,ул. Досмухамедова д. 22
1113,ул. Досмухамедова д. 31/35
1114,ул. Досмухамедова д. 42
1115,ул. Досмухамедова д. 43
1116,ул. Досмухамедова д. 54
1117,ул. Досмухамедова д. 56
1118,ул. Досмухамедова д. 60
1119,ул. Досмухамедова д. 62
1120,ул. Досмухамедова д. 67/69
1121,ул. Досмухамедова д. 68В
1122,ул. Досмухамедова д. 71
1123,ул. Досмухамедова д. 79
1124,ул. Досмухамедова д. 83
1125,ул. Досмухамедова д. 95
1126,ул. Досмухамедова д. 99
1127,ул. Досмухамедова д. 101
1128,ул. Досмухамедова д. 103
1129,ул. Досмухамедова д. 107
1130,ул. Досмухамедова д. 117
1131,ул. Дуйсенова д. 25
1132,ул. Дуйсенова д. 27
1133,ул. Дуйсенова д. 29
1134,ул. Дуйсенова д. 95
1135,ул. Дуйсенова д. 100/62
1136,ул. Дуйсенова д. 111
1137,ул. Дуйсенова д. 114/39
1138,ул. Есенжанова Х д. 6
1139,ул. Жамбыла д. 120 корпус 1
1140,ул. Жамбыла д. 155 корпус 1
1141,ул. Жамбыла д. 155 корпус 2
1142,ул. Жамбыла д. 120 корпус 2
1143,ул. Жамбыла д. 48
1144,ул. Жамбыла д. 55/57
1145,ул. Жамбыла д. 63
1146,ул. Жамбыла д. 66
1147,ул. Жамбыла д. 67
1148,ул. Жамбыла д. 75
1149,ул. Жамбыла д. 76
1150,ул. Жамбыла д. 84
1151,ул. Жамбыла д. 93А
1152,ул. Жамбыла д. 94
1153,ул. Жамбыла д. 97/57
1154,ул. Жамбыла д. 105/81
1155,ул. Жамбыла д. 106
1156,ул. Жамбыла д. 106А
1157,ул. Жамбыла д. 116
1158,ул. Жамбыла д. 117
1159,ул. Жамбыла д. 118
1160,ул. Жамбыла д. 124
1161,ул. Жамбыла д. 151
1162,ул. Жамбыла д. 155
1163,ул. Жамбыла д. 159
1164,ул. Жамбыла д. 162
1165,ул. Жамбыла д. 163
1166,ул. Жамбыла д. 163А
1167,ул. Жамбыла д. 165
1168,ул. Жамбыла д. 166
1169,ул. Жамбыла д. 168
1170,ул. Жамбыла д. 168А
1171,ул. Жамбыла д. 169
1172,ул. Жамбыла д. 169А
1173,ул. Жамбыла д. 172
1174,ул. Жамбыла д. 172А
1175,ул. Жамбыла д. 172Б
